issn,sjr,quartile,title
19828918,0.207,Q3,Movimento
0104754X,0.207,Q3,Movimento
18024637,0.207,Q3,Orbis Scholae
23363177,0.207,Q3,Orbis Scholae
00323187,0.207,Q3,Political Science
20410611,0.207,Q3,Political Science
20653913,0.207,Q3,Theoretical and Empirical Researches in Urban Management
20653921,0.207,Q3,Theoretical and Empirical Researches in Urban Management
10007571,0.207,Q3,Yejin Fenxi/Metallurgical Analysis
10853375,0.207,Q4,Abstract and Applied Analysis
16870409,0.207,Q4,Abstract and Applied Analysis
1406894X,0.207,Q4,Agronomy Research
2589918X,0.207,Q4,Archives of Mental Health
25899171,0.207,Q4,Archives of Mental Health
16879627,0.207,Q4,Case Reports in Medicine
16879635,0.207,Q4,Case Reports in Medicine
00109525,0.207,Q4,Cosmic Research
16083075,0.207,Q4,Cosmic Research
00116793,0.207,Q4,Darwiniana
15434079,0.207,Q4,Ecological Restoration
15434060,0.207,Q4,Ecological Restoration
23980060,0.207,Q4,ExRNA
00150193,0.207,Q4,Ferroelectrics
15635112,0.207,Q4,Ferroelectrics
15297314,0.207,Q4,Issues in Information Systems
0973354X,0.207,Q4,Journal of Horticultural Sciences
25824899,0.207,Q4,Journal of Horticultural Sciences
21776199,0.207,Q4,Oecologia Australis
18454100,0.207,Q4,"Rad Hrvatske Akademije Znanosti i Umjetnosti, Matematicke Znanosti"
18492215,0.207,Q4,"Rad Hrvatske Akademije Znanosti i Umjetnosti, Matematicke Znanosti"
19823134,0.207,Q4,Revista de Administracao Publica
00347612,0.207,Q4,Revista de Administracao Publica
05571405,0.207,Q4,Rivista Italiana di Geotecnica
25410520,0.207,Q4,Scientific Contributions Oil and Gas
20893361,0.207,Q4,Scientific Contributions Oil and Gas
17351391,0.207,Q4,Shiraz E Medical Journal
23222190,0.207,Q4,Taxonomy and Biosystematics
20088906,0.207,Q4,Taxonomy and Biosystematics
22470735,0.207,Q4,Travaux du Museum National d'Histoire Naturelle Grigore Antipa
12232254,0.207,Q4,Travaux du Museum National d'Histoire Naturelle Grigore Antipa
13011111,0.207,Q4,Turkish Journal of Field Crops
08407789,0.207,-,Canadian Conference on Electrical and Computer Engineering
25941100,0.206,Q1,En-Claves del Pensamiento
1870879X,0.206,Q1,En-Claves del Pensamiento
23251395,0.206,Q1,International Journal of Designed Objects
23251379,0.206,Q1,International Journal of Designed Objects
18784631,0.206,Q1,Journal of Islamic Manuscripts
1878464X,0.206,Q1,Journal of Islamic Manuscripts
02235102,0.206,Q1,Melanges de l'Ecole Francaise de Rome:Antiquite
17242134,0.206,Q1,Melanges de l'Ecole Francaise de Rome:Antiquite
00261521,0.206,Q1,Metropolitan Museum of Art Bulletin
01376624,0.206,Q1,Studia Warminskie
03409341,0.206,Q2,Deutsche Sprache
1868775X,0.206,Q2,Deutsche Sprache
19724802,0.206,Q2,Economia Agro-Alimentare
11261668,0.206,Q2,Economia Agro-Alimentare
02199874,0.206,Q2,Electronic Journal of Foreign Language Teaching
13477501,0.206,Q2,Journal of Equine Science
13403516,0.206,Q2,Journal of Equine Science
20693052,0.206,Q2,Logos and Episteme
20690533,0.206,Q2,Logos and Episteme
08687692,0.206,Q2,Logos (Lithuania)
1534150X,0.206,Q2,Notes
00274380,0.206,Q2,Notes
23034521,0.206,Q2,Periodicals of Engineering and Natural Sciences
20728662,0.206,Q2,Religiovedenie
27127575,0.206,Q2,Religiovedenie
1857016X,0.206,Q2,Revista Arheologica
25376144,0.206,Q2,Revista Arheologica
19472501,0.206,Q2,South Asian History and Culture
19472498,0.206,Q2,South Asian History and Culture
2068259X,0.206,Q3,"Annals of the University Dunarea de Jos of Galati, Fascicle VI: Food Technology"
18435157,0.206,Q3,"Annals of the University Dunarea de Jos of Galati, Fascicle VI: Food Technology"
10067736,0.206,Q3,Dalian Haishi Daxue Xuebao/Journal of Dalian Maritime University
03636771,0.206,Q3,General Dentistry
27222586,0.206,Q3,IAES International Journal of Robotics and Automation
20894856,0.206,Q3,IAES International Journal of Robotics and Automation
24246921,0.206,Q3,"International Journal of Minor Fruits, Medicinal and Aromatic Plants"
2424693X,0.206,Q3,"International Journal of Minor Fruits, Medicinal and Aromatic Plants"
27691357,0.206,Q3,Japanese Journal of Sociology
27691365,0.206,Q3,Japanese Journal of Sociology
23056959,0.206,Q3,Journal of Himalayan Earth Sciences
19943237,0.206,Q3,Journal of Himalayan Earth Sciences
25891219,0.206,Q3,Journal of Musculoskeletal Surgery and Research
25891227,0.206,Q3,Journal of Musculoskeletal Surgery and Research
25781855,0.206,Q3,Journal of Polymer Science and Engineering
17386225,0.206,Q3,Journal of the Korean Society for Railway
22882235,0.206,Q3,Journal of the Korean Society for Railway
11244593,0.206,Q3,Large Animal Review
20271174,0.206,Q3,Magis
20271182,0.206,Q3,Magis
1659097X,0.206,Q3,MHSalud
25910884,0.206,Q3,Moderna Arhivistika
20844336,0.206,Q3,Ortopedia Traumatologia Rehabilitacja
15093492,0.206,Q3,Ortopedia Traumatologia Rehabilitacja
18149146,0.206,Q3,Problems of Strength and Plasticity
07180527,0.206,Q3,Revista Mad
13047205,0.206,Q3,Sigma Journal of Engineering and Natural Sciences
13047191,0.206,Q3,Sigma Journal of Engineering and Natural Sciences
19880847,0.206,Q3,Sortuz
14341239,0.206,Q3,Tierarztliche Praxis Ausgabe K: Kleintiere - Heimtiere
25675842,0.206,Q3,Tierarztliche Praxis Ausgabe K: Kleintiere - Heimtiere
21498156,0.206,Q3,Turkish Journal of Thoracic and Cardiovascular Surgery
13015680,0.206,Q3,Turkish Journal of Thoracic and Cardiovascular Surgery
18449166,0.206,Q4,AACL Bioflux
18448143,0.206,Q4,AACL Bioflux
10014861,0.206,Q4,Chinese Journal of Inorganic Chemistry
10021892,0.206,Q4,Chinese Journal of Reparative and Reconstructive Surgery
20753470,0.206,Q4,Counseling Psychology and Psychotherapy
23119446,0.206,Q4,Counseling Psychology and Psychotherapy
18228836,0.206,Q4,Energetika
02357208,0.206,Q4,Energetika
19929978,0.206,Q4,IAENG International Journal of Applied Mathematics
19929986,0.206,Q4,IAENG International Journal of Applied Mathematics
19416210,0.206,Q4,International Journal of Digital Crime and Forensics
19416229,0.206,Q4,International Journal of Digital Crime and Forensics
19366744,0.206,Q4,International Journal of the Analytic Hierarchy Process
24112844,0.206,Q4,Journal of Biomedical Photonics and Engineering
22273123,0.206,Q4,Journal of Condensed Matter Nuclear Science
17559723,0.206,Q4,Journal of Credit Risk
17446619,0.206,Q4,Journal of Credit Risk
10637761,0.206,Q4,Journal of Experimental and Theoretical Physics
10906509,0.206,Q4,Journal of Experimental and Theoretical Physics
27830500,0.206,Q4,Journal of Finsler Geometry and its Applications
16619897,0.206,Q4,Journal of Nano Research
16625250,0.206,Q4,Journal of Nano Research
24600245,0.206,Q4,Journal of the Indonesian Mathematical Society
20868952,0.206,Q4,Journal of the Indonesian Mathematical Society
09470875,0.206,Q4,Neuroforum
23637013,0.206,Q4,Neuroforum
1573899X,0.206,Q4,Neuroscience and Behavioral Physiology
00970549,0.206,Q4,Neuroscience and Behavioral Physiology
13470558,0.206,Q4,Ornithological Science
09753575,0.206,Q4,Pharmacognosy Journal
01884999,0.206,Q4,Revista Internacional de Contaminacion Ambiental
17269679,0.206,-,Annals of DAAAM and Proceedings of the International DAAAM Symposium
00849162,0.206,-,"Annual Report - Conference on Electrical Insulation and Dielectric Phenomena, CEIDP"
21535965,0.206,-,"ASEE Annual Conference and Exposition, Conference Proceedings"
23248432,0.206,-,"IEEE/IFIP International Conference on VLSI and System-on-Chip, VLSI-SoC"
23248440,0.206,-,"IEEE/IFIP International Conference on VLSI and System-on-Chip, VLSI-SoC"
1824016X,0.206,-,Memorie della Societa Astronomica Italiana - Journal of the Italian Astronomical Society
21505519,0.206,-,"Proceedings - IEEE International Symposium on Rapid System Prototyping, RSP"
21505500,0.206,-,"Proceedings - IEEE International Symposium on Rapid System Prototyping, RSP"
20148860,0.205,Q1,Anuario Lope de Vega
17414113,0.205,Q1,Literature Compass
26289849,0.205,Q1,Literaturwissenschaftliches Jahrbuch
0075997X,0.205,Q1,Literaturwissenschaftliches Jahrbuch
23451149,0.205,Q1,Rusin
18572685,0.205,Q1,Rusin
19005407,0.205,Q2,Antipoda
20114273,0.205,Q2,Antipoda
28144376,0.205,Q2,Finnish Journal of Linguistics
14402807,0.205,Q2,Journal of Astronomical History and Heritage
21663548,0.205,Q2,Journal of Eastern Mediterranean Archaeology and Heritage Studies
21663556,0.205,Q2,Journal of Eastern Mediterranean Archaeology and Heritage Studies
17581087,0.205,Q2,Journal of Medical Biography
09677720,0.205,Q2,Journal of Medical Biography
26336626,0.205,Q2,Manchester Journal of Transnational Islamic Law and Practice
27752933,0.205,Q2,Munaddhomah
08540039,0.205,Q2,Paramita
24075825,0.205,Q2,Paramita
23095342,0.205,Q2,Terapevticheskii Arkhiv
00403660,0.205,Q2,Terapevticheskii Arkhiv
13446835,0.205,Q3,Annals of Cancer Research and Therapy
18578772,0.205,Q3,Balkan Social Science Review
18578799,0.205,Q3,Balkan Social Science Review
22127968,0.205,Q3,Current Chemical Biology
18723136,0.205,Q3,Current Chemical Biology
21941831,0.205,Q3,HTM - Journal of Heat Treatment and Materials
18672493,0.205,Q3,HTM - Journal of Heat Treatment and Materials
21514372,0.205,Q3,"Humanity: An International Journal of Human Rights, Humanitarianism, and Development"
21514364,0.205,Q3,"Humanity: An International Journal of Human Rights, Humanitarianism, and Development"
14344653,0.205,Q3,Information-Wissenschaft und Praxis
16194292,0.205,Q3,Information-Wissenschaft und Praxis
22698485,0.205,Q3,Instrumentation Mesure Metrologie
16314670,0.205,Q3,Instrumentation Mesure Metrologie
24525731,0.205,Q3,International Journal of Agriculture and Natural Resources
14742748,0.205,Q3,International Journal of Technology Management and Sustainable Development
20400551,0.205,Q3,International Journal of Technology Management and Sustainable Development
19956681,0.205,Q3,Jordan Journal of Earth and Environmental Sciences
20906269,0.205,Q3,Journal of Advanced Veterinary Research
20906277,0.205,Q3,Journal of Advanced Veterinary Research
13147978,0.205,Q3,Journal of Chemical Technology and Metallurgy
13147471,0.205,Q3,Journal of Chemical Technology and Metallurgy
24764132,0.205,Q3,Journal of Client-Centered Nursing Care
24764124,0.205,Q3,Journal of Client-Centered Nursing Care
2095302X,0.205,Q3,Journal of Graphics
14117525,0.205,Q3,Journal of Tropical Plant Pests and Diseases
24610399,0.205,Q3,Journal of Tropical Plant Pests and Diseases
24422274,0.205,Q3,Jurnal Litigasi
14137038,0.205,Q3,Law of Justice Journal
22383212,0.205,Q3,Law of Justice Journal
0270319X,0.205,Q3,Legal Reference Services Quarterly
1540949X,0.205,Q3,Legal Reference Services Quarterly
13090356,0.205,Q3,Pamukkale Journal of Sport Sciences
26745755,0.205,Q3,Revista da Defensoria Publica do Distrito Federal
26745739,0.205,Q3,Revista da Defensoria Publica do Distrito Federal
23412216,0.205,Q3,Revista de Derecho Civil
24235563,0.205,Q3,Scientometrics Research Journal
24233773,0.205,Q3,Scientometrics Research Journal
23134836,0.205,Q3,Sel'skokhozyaistvennaya Biologiya
01316397,0.205,Q3,Sel'skokhozyaistvennaya Biologiya
1972554X,0.205,Q3,Sociologia del Lavoro
03925048,0.205,Q3,Sociologia del Lavoro
20271352,0.205,Q3,Universitas Scientiarum
01227483,0.205,Q3,Universitas Scientiarum
23112085,0.205,Q3,"Vestnik Tomskogo Gosudarstvennogo Universiteta - Upravlenie, Vychislitel'naya Tekhnika i Informatika"
19988605,0.205,Q3,"Vestnik Tomskogo Gosudarstvennogo Universiteta - Upravlenie, Vychislitel'naya Tekhnika i Informatika"
00068136,0.205,Q4,Botanicheskii Zhurnal
26586339,0.205,Q4,Botanicheskii Zhurnal
25878158,0.205,Q4,Business Informatics
2587814X,0.205,Q4,Business Informatics
24686441,0.205,Q4,CASE
02546108,0.205,Q4,Environmental Chemistry
00181439,0.205,Q4,High Energy Chemistry
16083148,0.205,Q4,High Energy Chemistry
09168524,0.205,Q4,IEICE Transactions on Electronics
17451353,0.205,Q4,IEICE Transactions on Electronics
29810795,0.205,Q4,Interdisciplinary Journal of Management Studies
17568412,0.205,Q4,International Journal of Advanced Mechatronic Systems
17568420,0.205,Q4,International Journal of Advanced Mechatronic Systems
20100264,0.205,Q4,International Journal of Environmental Science and Development
22287515,0.205,Q4,Iranian Journal of Psychiatry and Clinical Psychology
17354315,0.205,Q4,Iranian Journal of Psychiatry and Clinical Psychology
21646457,0.205,Q4,Journal of Applied Nonlinear Dynamics
21646473,0.205,Q4,Journal of Applied Nonlinear Dynamics
18785409,0.205,Q4,Journal of Cardiology Cases
20734239,0.205,Q4,Journal of Information Hiding and Multimedia Signal Processing
20734212,0.205,Q4,Journal of Information Hiding and Multimedia Signal Processing
2550164X,0.205,Q4,Journal of Mechanical Engineering
18235514,0.205,Q4,Journal of Mechanical Engineering
15701786,0.205,Q4,Letters in Organic Chemistry
18756255,0.205,Q4,Letters in Organic Chemistry
25192396,0.205,Q4,Mineralogical Journal (Ukraine)
2519447X,0.205,Q4,Mineralogical Journal (Ukraine)
00934666,0.205,Q4,Mycotaxon
22213996,0.205,Q4,Proceedings of the Zoological Institute of the Russian Academy of Sciences
02060477,0.205,Q4,Proceedings of the Zoological Institute of the Russian Academy of Sciences
00796468,0.205,Q4,Progress in Medicinal Chemistry
18757863,0.205,Q4,Progress in Medicinal Chemistry
18764851,0.205,Q4,Public Health Forum
09445587,0.205,Q4,Public Health Forum
25926616,0.205,Q4,Publications Mathematiques de Besancon - Algebre et Theorie des Nombres
28048504,0.205,Q4,Publications Mathematiques de Besancon - Algebre et Theorie des Nombres
10012060,0.205,Q4,Reneng Dongli Gongcheng/Journal of Engineering for Thermal Energy and Power
16083350,0.205,Q4,Russian Journal of General Chemistry
10703632,0.205,Q4,Russian Journal of General Chemistry
26368129,0.205,Q4,Sakarya University Journal of Computer and Information Sciences
1800427X,0.205,Q4,Taprobanica
02408759,0.205,Q4,Vie et Milieu
21849285,0.205,-,IN4PL - Proceedings of the International Conference on Innovative Intelligent Industrial Production and Logistics
01247913,0.204,Q2,Bitacora Urbano Territorial
2027145X,0.204,Q2,Bitacora Urbano Territorial
01003143,0.204,Q2,Educacao and Realidade
21756236,0.204,Q2,Educacao and Realidade
09715215,0.204,Q2,Indian Journal of Gender Studies
09730672,0.204,Q2,Indian Journal of Gender Studies
21663033,0.204,Q2,Information and Culture
21648034,0.204,Q2,Information and Culture
15677095,0.204,Q2,Journal of Cognition and Culture
15685373,0.204,Q2,Journal of Cognition and Culture
25220926,0.204,Q2,Journal of Dharma Studies
25220934,0.204,Q2,Journal of Dharma Studies
09433058,0.204,Q2,Method and Theory in the Study of Religion
15700682,0.204,Q2,Method and Theory in the Study of Religion
25418122,0.204,Q2,Science Editor and Publisher
25420267,0.204,Q2,Science Editor and Publisher
20298935,0.204,Q2,Taikomoji Kalbotyra
09491775,0.204,Q3,Accreditation and Quality Assurance
14320517,0.204,Q3,Accreditation and Quality Assurance
08503907,0.204,Q3,Africa Development/Afrique et Developpement
27128741,0.204,Q3,Ambulatornaya Khirurgiya
27822591,0.204,Q3,Ambulatornaya Khirurgiya
0974181X,0.204,Q3,Animal Nutrition and Feed Technology
09722963,0.204,Q3,Animal Nutrition and Feed Technology
23145226,0.204,Q3,Assiut Veterinary Medical Journal (Egypt)
10125973,0.204,Q3,Assiut Veterinary Medical Journal (Egypt)
09704884,0.204,Q3,Crop Research
24541761,0.204,Q3,Crop Research
11791977,0.204,Q3,Drugs and Therapy Perspectives
11720360,0.204,Q3,Drugs and Therapy Perspectives
10627987,0.204,Q3,European Review
14740575,0.204,Q3,European Review
27325016,0.204,Q3,Face
26312484,0.204,Q3,Foro: Revista de Derecho
13902466,0.204,Q3,Foro: Revista de Derecho
16733533,0.204,Q3,Frontiers of Education in China
1673341X,0.204,Q3,Frontiers of Education in China
19342640,0.204,Q3,Global Jurist
18756468,0.204,Q3,Global Trade and Customs Journal
1569755X,0.204,Q3,Global Trade and Customs Journal
20398573,0.204,Q3,Interdisciplinary Political Studies
17415152,0.204,Q3,International Journal of Heavy Vehicle Systems
1744232X,0.204,Q3,International Journal of Heavy Vehicle Systems
17411017,0.204,Q3,International Journal of Knowledge and Learning
17411009,0.204,Q3,International Journal of Knowledge and Learning
10001239,0.204,Q3,Jisuanji Yanjiu yu Fazhan/Computer Research and Development
13422618,0.204,Q3,Journal of Japan Industrial Management Association
21879079,0.204,Q3,Journal of Japan Industrial Management Association
15599035,0.204,Q3,Journal of Language and Literacy Education
22002359,0.204,Q3,Journal of Peer Learning
20962355,0.204,Q3,Paper and Biomaterials
15229033,0.204,Q3,Psychoanalytic Social Work
15228878,0.204,Q3,Psychoanalytic Social Work
23171634,0.204,Q3,Revista Brasileira de Atividade Fisica e Saude
23870370,0.204,Q3,"Revista de Derecho de la Seguridad Social, Laborum"
23867191,0.204,Q3,"Revista de Derecho de la Seguridad Social, Laborum"
17350344,0.204,Q3,Tanaffos
00403598,0.204,Q3,Teorija in Praksa
00424668,0.204,Q3,Vestnik Otorinolaringologii
23091274,0.204,Q3,Vestnik Otorinolaringologii
25875833,0.204,Q3,Vestnik Sankt-Peterburgskogo Universiteta. Pravo
20741243,0.204,Q3,Vestnik Sankt-Peterburgskogo Universiteta. Pravo
15551407,0.204,Q3,Visual Communication Quarterly
15551393,0.204,Q3,Visual Communication Quarterly
18059872,0.204,Q3,Zpravy Lesnickeho Vyzkumu
03229688,0.204,Q3,Zpravy Lesnickeho Vyzkumu
12149705,0.204,Q4,Acta Geodynamica et Geomaterialia
18647790,0.204,Q4,Aquatic Biology
18647782,0.204,Q4,Aquatic Biology
23040394,0.204,Q4,Clinical Psychology and Special Education
2167485X,0.204,Q4,Current Pathobiology Reports
2032944X,0.204,Q4,EAI Endorsed Transactions on Energy Web
00191442,0.204,Q4,Ideggyogyaszati Szemle
24986208,0.204,Q4,Ideggyogyaszati Szemle
2667646X,0.204,Q4,Infectious Diseases and Clinical Microbiology
26613352,0.204,Q4,International Journal of Mathematics for Industry
26613344,0.204,Q4,International Journal of Mathematics for Industry
17530822,0.204,Q4,"International Journal of Services, Economics and Management"
17530830,0.204,Q4,"International Journal of Services, Economics and Management"
14603969,0.204,Q4,Journal of Radiotherapy in Practice
14671131,0.204,Q4,Journal of Radiotherapy in Practice
01696300,0.204,Q4,Landschap
22317007,0.204,Q4,Malaysian Journal of Nursing
2462246X,0.204,Q4,Malaysian Journal of Nursing
23322071,0.204,Q4,Mathematics and Statistics
23322144,0.204,Q4,Mathematics and Statistics
00338443,0.204,Q4,Radiophysics and Quantum Electronics
15739120,0.204,Q4,Radiophysics and Quantum Electronics
22339191,0.204,Q4,Research in Plant Disease
15982262,0.204,Q4,Research in Plant Disease
01877380,0.204,Q4,Revista Fitotecnia Mexicana
07162952,0.204,Q4,Revista Ingenieria de Construccion
07185073,0.204,Q4,Revista Ingenieria de Construccion
25238973,0.204,Q4,SN Comprehensive Clinical Medicine
20103247,0.204,Q4,SPIN
20103255,0.204,Q4,SPIN
19350988,0.204,Q4,Steel in Translation
09670912,0.204,Q4,Steel in Translation
26593270,0.204,Q4,UCJC Business and Society Review
08554307,0.204,Q4,West African Journal of Applied Ecology
10076069,0.204,Q4,World Earthquake Engineering
19483457,0.204,-,"IEEE International Conference on Control and Automation, ICCA"
19483449,0.204,-,"IEEE International Conference on Control and Automation, ICCA"
21844348,0.204,-,International Conference on Model-Driven Engineering and Software Development
24341436,0.204,-,International Exchange and Innovation Conference on Engineering and Sciences
10639527,0.204,-,"Proceedings - Annual Computer Security Applications Conference, ACSAC"
15525996,0.204,-,Proceedings of the ACM/IEEE Joint Conference on Digital Libraries
27066940,0.204,-,Proceedings of the European Wave and Tidal Energy Conference
27066932,0.204,-,Proceedings of the European Wave and Tidal Energy Conference
16057422,0.204,-,Progress in Biomedical Optics and Imaging - Proceedings of SPIE
23401869,0.203,Q1,Kamchatka
21740917,0.203,Q1,RILCE. Revista de Filologia Hispanica
02132370,0.203,Q1,RILCE. Revista de Filologia Hispanica
20844158,0.203,Q1,Studia Romanica Posnaniensia
01372475,0.203,Q1,Studia Romanica Posnaniensia
26875012,0.203,Q1,Yillik: Annual of Istanbul Studies
26875691,0.203,Q1,Yillik: Annual of Istanbul Studies
13946870,0.203,Q2,Al-Shajarah
23100028,0.203,Q2,Bylye Gody
20739745,0.203,Q2,Bylye Gody
0188252X,0.203,Q2,Comunicacion y Sociedad (Mexico)
24489042,0.203,Q2,Comunicacion y Sociedad (Mexico)
1945225X,0.203,Q2,Journal of Clinical Orthodontics
00223875,0.203,Q2,Journal of Clinical Orthodontics
22069658,0.203,Q2,Journal of Public Space
26986779,0.203,Q2,Kriminologie
24645362,0.203,Q2,Museologica Brunensia
18054722,0.203,Q2,Museologica Brunensia
03736032,0.203,Q2,Revue d'Assyriologie et d'Archeologie Orientale
18121853,0.203,Q2,Russian Psychological Journal
24115789,0.203,Q2,Russian Psychological Journal
23660465,0.203,Q2,Sport und Gesellschaft
16103181,0.203,Q2,Sport und Gesellschaft
2051364X,0.203,Q2,TRaNS: Trans-Regional and -National Studies of Southeast Asia
20513658,0.203,Q2,TRaNS: Trans-Regional and -National Studies of Southeast Asia
13068253,0.203,Q2,Turk Kulturu ve Haci Bektas Veli - Arastirma Dergisi
21479895,0.203,Q2,Turk Kulturu ve Haci Bektas Veli - Arastirma Dergisi
00426032,0.203,Q2,Vigiliae Christianae
15700720,0.203,Q2,Vigiliae Christianae
03410137,0.203,Q2,Zeitschrift der Deutschen Morgenlandischen Gesellschaft
2234179X,0.203,Q3,Advances in Materials Research (South Korea)
22340912,0.203,Q3,Advances in Materials Research (South Korea)
16825055,0.203,Q3,Africa Journal of Nursing and Midwifery
25205293,0.203,Q3,Africa Journal of Nursing and Midwifery
22153608,0.203,Q3,Agronomia Mesoamericana
00087750,0.203,Q3,Anales de la Catedra Francisco Suarez
25303716,0.203,Q3,Anales de la Catedra Francisco Suarez
25802844,0.203,Q3,Asian Journal of Forestry
28162188,0.203,Q3,Bulletin of Canadian Energy Geoscience
25628429,0.203,Q3,Canadian Journal of European and Russian Studies
25085948,0.203,Q3,Clinical Archives of Communication Disorders
15748855,0.203,Q3,Current Drug Therapy
22123903,0.203,Q3,Current Drug Therapy
0013791X,0.203,Q3,Engineering Economist
15472701,0.203,Q3,Engineering Economist
10013784,0.203,Q3,Fenmo Yejin Jishu/Powder Metallurgy Technology
13908596,0.203,Q3,Granja
13903799,0.203,Q3,Granja
11321296,0.203,Q3,Index de Enfermeria
17575656,0.203,Q3,International Journal of Pluralism and Economics Education
17575648,0.203,Q3,International Journal of Pluralism and Economics Education
23048859,0.203,Q3,Israel Journal of Veterinary Medicine
03349152,0.203,Q3,Israel Journal of Veterinary Medicine
21603251,0.203,Q3,JBJS Case Connector
23805013,0.203,Q3,"Journal of Law, Finance, and Accounting"
23805005,0.203,Q3,"Journal of Law, Finance, and Accounting"
3008637X,0.203,Q3,Juridical Tribune - Review of Comparative and International Law
20058624,0.203,Q3,Membrane and Water Treatment
20927037,0.203,Q3,Membrane and Water Treatment
16084217,0.203,Q3,OnLine Journal of Biological Sciences
24108561,0.203,Q3,OnLine Journal of Biological Sciences
01887653,0.203,Q3,Perfiles Latinoamericanos
1555614X,0.203,Q3,Polymer Science - Series C
18112382,0.203,Q3,Polymer Science - Series C
14549069,0.203,Q3,Proceedings of the Romanian Academy Series A - Mathematics Physics Technical Sciences Information Science
14769263,0.203,Q3,Psychotherapy and Politics International
15569195,0.203,Q3,Psychotherapy and Politics International
28210131,0.203,Q3,Transactions on Fuzzy Sets and Systems
23094729,0.203,Q3,Zhurnal Nevrologii i Psihiatrii imeni S.S. Korsakova
19977298,0.203,Q3,Zhurnal Nevrologii i Psihiatrii imeni S.S. Korsakova
18082386,0.203,Q4,Brazilian Business Review
25208993,0.203,Q4,Chinese Journal of Academic Radiology
25208985,0.203,Q4,Chinese Journal of Academic Radiology
17445485,0.203,Q4,International Journal of Bioinformatics Research and Applications
17445493,0.203,Q4,International Journal of Bioinformatics Research and Applications
20894864,0.203,Q4,International Journal of Reconfigurable and Embedded Systems
27222608,0.203,Q4,International Journal of Reconfigurable and Embedded Systems
23454342,0.203,Q4,Iranian Journal of Medical Microbiology
17358612,0.203,Q4,Iranian Journal of Medical Microbiology
25622854,0.203,Q4,Journal of Nonlinear Modeling and Analysis
25622862,0.203,Q4,Journal of Nonlinear Modeling and Analysis
24125660,0.203,Q4,Kardiologiya
00229040,0.203,Q4,Kardiologiya
1539607X,0.203,Q4,Limnology and Oceanography Bulletin
15396088,0.203,Q4,Limnology and Oceanography Bulletin
03441369,0.203,Q4,"Marketing, Zeitschrift fur Forschung und Praxis"
00721069,0.203,Q4,Memoir of the Geological Society of America
20802242,0.203,Q4,Photonics Letters of Poland
23076143,0.203,Q4,Problems of Cryobiology and Cryomedicine
19449399,0.203,-,Proceedings of the IEEE Conference on Nanotechnology
19449380,0.203,-,Proceedings of the IEEE Conference on Nanotechnology
23302194,0.203,-,"Proceedings of the International Conference on Cloud Computing Technology and Science, CloudCom"
23302186,0.203,-,"Proceedings of the International Conference on Cloud Computing Technology and Science, CloudCom"
00481009,0.202,Q1,Novum Testamentum
15685365,0.202,Q1,Novum Testamentum
27085953,0.202,Q1,Research Journal in Advanced Humanities
27085945,0.202,Q1,Research Journal in Advanced Humanities
03506894,0.202,Q1,Slavisticna Revija
18557570,0.202,Q1,Slavisticna Revija
19338139,0.202,Q2,Arctic Anthropology
00666939,0.202,Q2,Arctic Anthropology
11027355,0.202,Q2,Current Swedish Archaeology
27196976,0.202,Q2,Ethnologia Polona
01374079,0.202,Q2,Ethnologia Polona
25857061,0.202,Q2,Filozofia
0046385X,0.202,Q2,Filozofia
00182575,0.202,Q2,Historicky Casopis
25859099,0.202,Q2,Historicky Casopis
20937288,0.202,Q2,Journal of Korean Religions
21672040,0.202,Q2,Journal of Korean Religions
15697312,0.202,Q2,Journal of Reformed Theology
18725163,0.202,Q2,Journal of Reformed Theology
00030139,0.202,Q2,Journal of the American Musicological Society
15473848,0.202,Q2,Journal of the American Musicological Society
08706182,0.202,Q2,Ler Historia
23461780,0.202,Q2,Perseitas
13183362,0.202,Q2,Phainomena
15473201,0.202,Q2,Religious Education
00344087,0.202,Q2,Religious Education
25349538,0.202,Q2,"Studies in Linguistics, Culture and FLT"
2534952X,0.202,Q2,"Studies in Linguistics, Culture and FLT"
2560547X,0.202,Q2,Tokovi Istorije
03546497,0.202,Q2,Tokovi Istorije
00426806,0.202,Q2,Virittaja
03230619,0.202,Q3,Acta Universitatis Carolinae Iuridica
23366478,0.202,Q3,Acta Universitatis Carolinae Iuridica
15788946,0.202,Q3,Athenea Digital
20144539,0.202,Q3,Athenea Digital
26765748,0.202,Q3,Avicenna Journal of Nursing and Midwifery Care
16083059,0.202,Q3,Biology Bulletin
10623590,0.202,Q3,Biology Bulletin
16773225,0.202,Q3,Brazilian Journal of Oral Sciences
16773217,0.202,Q3,Brazilian Journal of Oral Sciences
20512953,0.202,Q3,Communications in Optimization Theory
25435957,0.202,Q3,Disaster and Emergency Medicine Journal
24514691,0.202,Q3,Disaster and Emergency Medicine Journal
02864886,0.202,Q3,Geographical Sciences
2432096X,0.202,Q3,Geographical Sciences
17277841,0.202,Q3,International Journal of Applied Science and Engineering
17272394,0.202,Q3,International Journal of Applied Science and Engineering
17427517,0.202,Q3,International Journal of Electronic Governance
17427509,0.202,Q3,International Journal of Electronic Governance
27727858,0.202,Q3,International Journal of Social Imaginaries
27727866,0.202,Q3,International Journal of Social Imaginaries
2529802X,0.202,Q3,Issues and Studies
10132511,0.202,Q3,Issues and Studies
26306344,0.202,Q3,Journal of Research in Pharmacy
24236837,0.202,Q3,Journal of Ultrafine Grained and Nanostructured Materials
